Tranh thêu,Tranh Thêu Hà My,Bà Rịa - Vũng Tàu,"1261 Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",50000,tre,trang trí,10.467651,107.0047
Nước mắm Trí Hải,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",90000,unknown,quà tặng,10.381753,107.146662
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 28, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.54288,107.098859
Mứt hạt bàng Côn Đảo,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",50000,unknown,quà tặng,10.397939,107.091261
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 14, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.394276,107.141576
Cá khô một nắng,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",90000,unknown,quà tặng,10.453688,107.046103
Hạt điều rang muối,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",150000,unknown,quà tặng,10.378235,107.101639
Mực khô,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",90000,unknown,quà tặng,10.494467,107.05262
Tranh thêu,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",70000,giấy,trang trí,10.406715,107.135568
Tranh thêu,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",50000,kim loại,trang trí,10.555514,107.157309
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 91, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.462328,107.109597
Rượu đế Hòa Long,Tranh Thêu Hà My,Bà Rịa - Vũng Tàu,"1261 Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",70000,unknown,quà tặng,10.44506,107.028714
Nước mắm Trí Hải,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",120000,unknown,quà tặng,10.404029,107.155278
Nước mắm Trí Hải,On HandMade,Bà Rịa - Vũng Tàu,"71 Bà Triệu, Phường 4, TP. Vũng Tàu",50000,unknown,quà tặng,10.533091,107.192183
Nấm mối,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",90000,unknown,quà tặng,10.351658,107.154951
Thổ cẩm,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",150000,giấy,thời trang,10.508165,107.003225
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 60, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.419383,107.029774
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 64, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.558572,107.009958
Quà lưu niệm biển,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",70000,vải,trang trí,10.353337,107.041685
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 32, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.380539,107.163221
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 77, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.529547,107.195425
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 77, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.333843,107.055254
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 70, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.50326,107.159689
Mực khô,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",50000,unknown,quà tặng,10.49258,107.026684
Chả cá Vũng Tàu,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",150000,unknown,quà tặng,10.585297,107.128245
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 12, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.559172,107.03529
Rượu đế Hòa Long,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",70000,unknown,quà tặng,10.342089,107.130457
Rượu đế Hòa Long,On HandMade,Bà Rịa - Vũng Tàu,"71 Bà Triệu, Phường 4, TP. Vũng Tàu",120000,unknown,quà tặng,10.376871,107.128876
Quà lưu niệm biển,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",90000,vải,trang trí,10.336912,107.0037
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 39, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.58788,107.095395
Nước mắm Trí Hải,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",90000,unknown,quà tặng,10.369859,107.168642
Tranh thêu,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",50000,vải,trang trí,10.586112,107.130231
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 49, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.347424,107.15026
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 3, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.458793,107.052137
Chả cá Vũng Tàu,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",50000,unknown,quà tặng,10.513607,107.124349
Thổ cẩm,Tranh Thêu Hà My,Bà Rịa - Vũng Tàu,"1261 Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",90000,vải,thời trang,10.308802,107.010356
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 96, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.332708,107.020177
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 81, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.384727,107.057742
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 79, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.433178,107.017428
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 93, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.46559,107.125677
Hạt điều rang muối,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",70000,unknown,quà tặng,10.385881,107.093337
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 62, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.568128,107.051972
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 43, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.373507,107.045255
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 71, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.416015,107.190201
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 70, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.582772,107.159187
Cá khô một nắng,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",90000,unknown,quà tặng,10.479045,107.158284
Tranh thêu,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",70000,tre,trang trí,10.412975,107.035693
Tranh thêu,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",90000,gỗ,trang trí,10.530485,107.159833
Rượu đế Hòa Long,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",150000,unknown,quà tặng,10.574125,107.074413
Chả cá Vũng Tàu,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",70000,unknown,quà tặng,10.331931,107.154129
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 96, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.335982,107.156677
Nem chua Xuyên Mộc,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",50000,unknown,quà tặng,10.506848,107.099369
Bánh bông lan trứng muối,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",120000,unknown,quà tặng,10.599464,107.172026
Chả cá Vũng Tàu,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",70000,unknown,quà tặng,10.505859,107.000017
Thổ cẩm,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",50000,kim loại,thời trang,10.378663,107.136193
Gốm thủ công,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",90000,vải,trang trí,10.439446,107.154828
Cá khô một nắng,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",90000,unknown,quà tặng,10.330211,107.08829
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 72, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.39257,107.009177
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 32, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.50763,107.03604
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 87, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.573167,107.054929
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 83, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.398927,107.02341
Nem chua Xuyên Mộc,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",120000,unknown,quà tặng,10.47096,107.132752
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 28, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.415177,107.084911
Nấm mối,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",150000,unknown,quà tặng,10.411253,107.010394
Nước mắm Trí Hải,On HandMade,Bà Rịa - Vũng Tàu,"71 Bà Triệu, Phường 4, TP. Vũng Tàu",50000,unknown,quà tặng,10.570204,107.082204
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 35, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.526786,107.038296
Bánh bông lan trứng muối,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",70000,unknown,quà tặng,10.370265,107.002857
Đồ mỹ nghệ ốc biển,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",70000,nhựa,trang trí,10.355138,107.07965
Rượu đế Hòa Long,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",50000,unknown,quà tặng,10.539928,107.007147
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 21, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.403518,107.133847
Quà lưu niệm biển,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",150000,giấy,trang trí,10.535479,107.179503
Mứt hạt bàng Côn Đảo,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",50000,unknown,quà tặng,10.572953,107.165352
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 84, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.551169,107.108428
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 53, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.357361,107.09613
Quà lưu niệm biển,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",70000,nhựa,trang trí,10.529804,107.141988
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 9, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.534206,107.120949
Gốm thủ công,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",90000,tre,trang trí,10.567489,107.196211
Hạt điều rang muối,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",50000,unknown,quà tặng,10.439223,107.021084
Đồ mỹ nghệ ốc biển,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",120000,sứ,trang trí,10.553969,107.032979
Đồ mỹ nghệ ốc biển,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",70000,gỗ,trang trí,10.531824,107.083093
Bánh bông lan trứng muối,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",90000,unknown,quà tặng,10.541984,107.152307
Tranh thêu,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",70000,vải,trang trí,10.554593,107.085139
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 23, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.431131,107.087775
Cá khô một nắng,Tranh Thêu Hà My,Bà Rịa - Vũng Tàu,"1261 Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",70000,unknown,quà tặng,10.565869,107.003576
Nước mắm Trí Hải,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",50000,unknown,quà tặng,10.475003,107.198937
Quà lưu niệm biển,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",120000,kim loại,trang trí,10.462243,107.155097
Mực khô,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",120000,unknown,quà tặng,10.331748,107.158084
Rượu đế Hòa Long,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",150000,unknown,quà tặng,10.494394,107.151813
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 14, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.554284,107.042678
Nem chua Xuyên Mộc,Tranh Thêu Hà My,Bà Rịa - Vũng Tàu,"1261 Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",50000,unknown,quà tặng,10.584701,107.195603
Nước mắm Trí Hải,On HandMade,Bà Rịa - Vũng Tàu,"71 Bà Triệu, Phường 4, TP. Vũng Tàu",120000,unknown,quà tặng,10.457564,107.175328
Đồ mỹ nghệ ốc biển,On HandMade,Bà Rịa - Vũng Tàu,"71 Bà Triệu, Phường 4, TP. Vũng Tàu",50000,giấy,trang trí,10.469113,107.001517
Thổ cẩm,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",50000,kim loại,thời trang,10.438819,107.008236
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 89, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.554448,107.064953
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 62, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.427587,107.17196
Rượu đế Hòa Long,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",150000,unknown,quà tặng,10.515545,107.172328
Mực khô,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",50000,unknown,quà tặng,10.550339,107.146947
Mứt hạt bàng Côn Đảo,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",120000,unknown,quà tặng,10.505989,107.181665
Quà lưu niệm biển,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",70000,nhựa,trang trí,10.45137,107.146047
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 92, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.449542,107.005579
Quà lưu niệm biển,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",70000,sứ,trang trí,10.549502,107.037863
Cá khô một nắng,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",50000,unknown,quà tặng,10.490324,107.110831
Tranh thêu,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",50000,vải,trang trí,10.379901,107.153855
Rượu đế Hòa Long,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",150000,unknown,quà tặng,10.438056,107.109676
Mực khô,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",90000,unknown,quà tặng,10.435037,107.093251
Rượu đế Hòa Long,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",70000,unknown,quà tặng,10.412723,107.160542
Rượu đế Hòa Long,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",90000,unknown,quà tặng,10.416309,107.133753
Cá khô một nắng,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",120000,unknown,quà tặng,10.47519,107.007991
Bánh bông lan trứng muối,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",70000,unknown,quà tặng,10.454693,107.182529
Rượu đế Hòa Long,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",70000,unknown,quà tặng,10.372275,107.073713
Đồ mỹ nghệ ốc biển,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",90000,giấy,trang trí,10.46168,107.179239
Mực khô,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",70000,unknown,quà tặng,10.457776,107.187763
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 78, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.421493,107.002287
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 94, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.303694,107.114794
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 57, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.35256,107.105856
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 68, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.567493,107.168155
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 20, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.464425,107.17008
Hạt điều rang muối,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",90000,unknown,quà tặng,10.588531,107.184697
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 3, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.313474,107.094776
Gốm thủ công,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",50000,giấy,trang trí,10.312777,107.065675
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 48, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.30986,107.020112
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 50, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.538365,107.175077
Thổ cẩm,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",90000,gỗ,thời trang,10.594417,107.196221
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 84, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.586349,107.012149
Thổ cẩm,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",90000,giấy,thời trang,10.550615,107.059647
Tranh thêu,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",90000,kim loại,trang trí,10.391202,107.122027
Thổ cẩm,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",70000,tre,thời trang,10.320168,107.130749
Mực khô,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",90000,unknown,quà tặng,10.437658,107.055656
Nấm mối,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",70000,unknown,quà tặng,10.402517,107.015738
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 19, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.366804,107.095315
Chả cá Vũng Tàu,Tranh Thêu Hà My,Bà Rịa - Vũng Tàu,"1261 Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",150000,unknown,quà tặng,10.434795,107.139019
Đồ mỹ nghệ ốc biển,On HandMade,Bà Rịa - Vũng Tàu,"71 Bà Triệu, Phường 4, TP. Vũng Tàu",70000,vải,trang trí,10.568563,107.116529
Mực khô,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",50000,unknown,quà tặng,10.454079,107.192205
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 69, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.429694,107.022878
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 73, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.34804,107.070067
Chả cá Vũng Tàu,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",90000,unknown,quà tặng,10.497388,107.144406
Cá khô một nắng,Quà lưu niệm Mai Xuân,Bà Rịa - Vũng Tàu,"Bãi Trước, Đường Sách, Phường 1, TP. Vũng Tàu",50000,unknown,quà tặng,10.327201,107.114475
Nước mắm Trí Hải,Trương Gia Store,Bà Rịa - Vũng Tàu,"Đường Sách, Công Viên Quang Trung, Phường 1, TP. Vũng Tàu",50000,unknown,quà tặng,10.585481,107.144882
Cá khô một nắng,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",50000,unknown,quà tặng,10.543836,107.010515
Cá khô một nắng,Vu Seashells,Bà Rịa - Vũng Tàu,"02 Nguyễn Bỉnh Khiêm, Thắng Tam, TP. Vũng Tàu",150000,unknown,quà tặng,10.526374,107.042764
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 11, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.312737,107.046384
Nước mắm Trí Hải,Gấu Bông Minh Đại,Bà Rịa - Vũng Tàu,"Đ. 30 Tháng 4, Phường 12, TP. Vũng Tàu",70000,unknown,quà tặng,10.306319,107.065064
Hạt điều rang muối,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",120000,unknown,quà tặng,10.331878,107.193736
Mực khô,Rượu Dừa Trà Vinh,Bà Rịa - Vũng Tàu,"Phường 11, TP. Vũng Tàu",120000,unknown,quà tặng,10.474958,107.063387
Đồ mỹ nghệ ốc biển,Sea Biển Mope,Bà Rịa - Vũng Tàu,"2A Lý Tự Trọng, Phường 1, TP. Vũng Tàu",90000,vải,trang trí,10.500335,107.006106
Nước mắm Trí Hải,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",50000,unknown,quà tặng,10.353747,107.044492
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 86, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.341256,107.123252
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 96, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.516586,107.113124
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 79, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.514585,107.136973
Nấm mối,July Store,Bà Rịa - Vũng Tàu,"1 Ba Cu, Phường 4, TP. Vũng Tàu",70000,unknown,quà tặng,10.596357,107.185292
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 43, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.369459,107.193823
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 69, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.514464,107.105367
Thổ cẩm,On HandMade,Bà Rịa - Vũng Tàu,"71 Bà Triệu, Phường 4, TP. Vũng Tàu",70000,giấy,thời trang,10.468813,107.162335
unknown,Chợ địa phương,Bà Rịa - Vũng Tàu,"Khu dân cư 64, TP. Bà Rịa - Vũng Tàu",unknown,unknown,unknown,10.463529,107.13644
Rượu đế Hòa Long,Nhóc Giftshop,Bà Rịa - Vũng Tàu,"159 Ba Cu, Phường 4, TP. Vũng Tàu",70000,unknown,quà tặng,10.367823,107.117294
