item_name,shop_name,city,address,price,material,category,lat,lon
None,fuel,Tuyên Quang,"DH03, Xã Sơn Vĩ, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.2035259,105.4966369
None,fuel,Tuyên Quang,"Quốc lộ 4C, Xã Mèo Vạc, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.2244567,105.4420169
None,fuel,Tuyên Quang,"DH03, Xã Sơn Vĩ, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.199718,105.4974664
None,fuel,Tuyên Quang,"DH03, Xã Sơn Vĩ, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.2371378,105.4679964
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, 217, Khau Vai, Xã Khâu Vai, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.0855587,105.4892892
None,fuel,Tuyên Quang,"DH03, Xã Sơn Vĩ, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.230434,105.4884674
None,fuel,Tuyên Quang,"TL 217, Khau Vai, Xã Khâu Vai, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.1070706,105.5028848
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Sủng Máng, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1734618,105.3542569
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, DH01, Sà Phìn, Xã Sà Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.2130867,105.2929905
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Lũng Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1514476,105.3028545
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Sủng Máng, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1736637,105.3537493
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Lũng Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1473065,105.2971282
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Lũng Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1023785,105.2529472
None,fuel,Tuyên Quang,"Đường tỉnh 176, Lung Phin, Xã Lũng Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.1514424,105.3036585
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, DH01, Sà Phìn, Xã Sủng Máng, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1758827,105.3082129
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Lũng Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1501914,105.3062472
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Sủng Máng, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1701364,105.3301452
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Lũng Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.1483489,105.2976557
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, DH01, Sà Phìn, Xã Sà Phìn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.2109635,105.2944555
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường tỉnh 176, Lung Phin, Xã Mậu Duệ, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.0671542,105.244058
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 4C, Niem Son, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.035678,105.422527
None,fuel,Tuyên Quang,"Quốc lộ 4C, Niem Son, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.0355197,105.4228946
None,fuel,Tuyên Quang,"Quốc lộ 4C, Niem Son, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.0337994,105.4271531
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 4C, Xã Tát Ngà, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.0715836,105.4295614
None,fuel,Tuyên Quang,"Quốc lộ 4C, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.0087941,105.483299
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 4C, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.0107801,105.4821138
None,fuel,Tuyên Quang,"QL.280, Xã Đường Hồng, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,22.648936,105.4687542
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 4C, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.0086825,105.4830135
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 279, Xá Thị, Xã Hồng Thái, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.4657009,105.5335748
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, QL.280, Thôm Luông, Xã Yên Hoa, Tỉnh Tuyên Quang, 22451, Việt Nam",None,None,motorcycle_repair,22.511795,105.4804922
None,fuel,Tuyên Quang,"Quốc lộ 4C, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,23.0556139,105.4230093
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, QL.280, Xã Yên Cường, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.6997815,105.388997
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 4C, Niem Son, Xã Niêm Sơn, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,23.0386531,105.4210404
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, QL.280, Xã Đường Hồng, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.6502444,105.4660552
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, QL.3B, Pác Cốp, Xã Yên Lập, Tỉnh Tuyên Quang, 22351, Việt Nam",None,None,motorcycle_repair,22.2206335,105.3618286
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường Nguyễn Tất Thành, Xã Yên Lập, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.2461386,105.3507933
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 279, TT Na Hang, Na Hang, Xã Nà Hang, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.3533316,105.3880346
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường Hoàng Thế Cao, Nà Mỏ, Xã Nà Hang, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.370315,105.420279
None,fuel,Tuyên Quang,"Quốc lộ 279, Sơn Phú, Bản Dạ, Xã Hồng Thái, Tỉnh Tuyên Quang, Việt Nam",None,None,fuel,22.4012986,105.5009321
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 279, Sơn Phú, Bản Dạ, Xã Hồng Thái, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.4202653,105.5050121
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, QL.3B, Pác Cốp, Xã Yên Lập, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.2369415,105.3978983
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Đường Nguyễn Tất Thành, Xã Yên Lập, Tỉnh Tuyên Quang, 22351, Việt Nam",None,None,motorcycle_repair,22.2421749,105.3491609
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 279, Sơn Phú, Bản Dạ, Xã Hồng Thái, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.4010621,105.5009581
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, QL.3B, Pác Cốp, Xã Yên Lập, Tỉnh Tuyên Quang, 22351, Việt Nam",None,None,motorcycle_repair,22.2190701,105.352327
Sua Xe,motorcycle_repair,Tuyên Quang,"Sua Xe, Quốc lộ 279, Sơn Phú, Nà Mu, Xã Hồng Thái, Tỉnh Tuyên Quang, Việt Nam",None,None,motorcycle_repair,22.3787902,105.4683349
Quản Bạ,kiosk,Tuyên Quang,"Quản Bạ, Quốc lộ 4C, Tam Sơn, Xã Quản Bạ, Tỉnh Tuyên Quang, Việt Nam",None,None,kiosk,23.0584372,104.9966058
Nơi đăng ký và Bán vé,ticket,Tuyên Quang,"Nơi đăng ký và Bán vé, Đường cột cờ quốc gia, Cẳng Tằng, Thèn Pả, Lũng Cú, Xã Lũng Cú, Tỉnh Tuyên Quang, Việt Nam",None,None,ticket,23.3604666,105.3161182
